PlayerID,GameID,BetAmount,WinAmount,LossAmount,GameType,Location,Device,SessionID,StartDateTime,EndDateTime,BetCount,WinCount,LossCount,JackpotWin,BonusWin,FreeSpins,Multiplier
37077,364,26.8,12.7,18.8,Baccarat,Monte Carlo,Mobile,571c43e2-68a2-4743-9f6b-d5b069e5fae4,2021-06-08T08:50:02Z,2021-06-08T10:37:14Z,11,4,7,0,1,0,1.9
19171,613,61.0,12.2,54.9,Roulette,Macau,Tablet,9dc94d48-3dd2-4561-9755-7cf648b60570,2022-07-11T03:23:16Z,2022-07-11T04:27:41Z,5,4,1,1,0,1,1.8
90001,476,60.5,12.0,54.4,Slot,Atlantic City,Desktop,5054f23a-3e23-4c44-a0cf-e749b9b2a935,2021-10-25T17:36:19Z,2021-10-25T09:01:13Z,11,0,11,1,0,1,1.5
54287,958,79.7,39.6,55.8,Roulette,Macau,Mobile,57f88dca-d145-473d-8b30-5c10775719e3,2023-09-26T21:59:35Z,2023-09-26T03:52:58Z,16,1,15,1,0,1,1.6
60683,489,12.3,11.3,7.4,Poker,Macau,Desktop,62da8c14-360e-42ba-98d5-74a67b5dd73a,2020-02-04T05:49:41Z,2020-02-04T07:19:02Z,10,0,10,0,1,1,1.8
39837,22,70.0,25.4,56.0,Roulette,Monte Carlo,Tablet,90ad16ea-8352-4621-b6fc-6f967f73acb0,2022-03-17T21:49:36Z,2022-03-17T04:47:30Z,6,1,5,0,1,0,1.9
94214,852,38.1,31.6,26.7,Slot,Monte Carlo,Mobile,f349ee7c-c644-4884-92d4-c2f0e32b8214,2024-04-23T16:28:07Z,2024-04-23T02:24:11Z,14,1,13,0,1,1,1.1
84575,780,22.5,19.5,15.7,Roulette,Macau,Mobile,de2ad462-0a80-495a-bd2f-4e1401d7538e,2021-07-31T03:30:03Z,2021-07-31T06:26:15Z,8,4,4,0,1,0,2.0
29151,761,50.4,32.2,30.2,Slot,Las Vegas,Tablet,97f585cc-1a07-4650-b9a6-730891544df7,2022-08-21T13:14:04Z,2022-08-21T01:22:24Z,18,8,10,1,0,0,1.6
80398,624,25.0,17.3,17.5,Baccarat,Monte Carlo,Mobile,6792a2bc-c2fb-4c14-9b9f-a7e6086ef0af,2020-10-23T14:30:21Z,2020-10-23T03:35:23Z,12,11,1,1,0,1,1.3
1445,980,60.1,53.5,36.1,Roulette,Macau,Tablet,c7b379c0-62a1-4a25-a69b-adbd8afd1dda,2023-12-21T01:58:02Z,2023-12-21T08:23:26Z,10,2,8,0,1,0,1.4
976,979,63.7,91.1,31.8,Roulette,Atlantic City,Desktop,001b9950-7207-4571-a041-e6338b0c4f6f,2020-07-04T15:37:15Z,2020-07-04T01:22:10Z,20,3,17,1,1,1,1.6
95184,782,87.3,102.1,52.4,Poker,Las Vegas,Desktop,1365a0a5-c98d-4355-8572-848abe4ab738,2022-10-09T03:37:13Z,2022-10-09T09:54:26Z,19,14,5,0,0,1,1.1
58958,234,20.3,18.4,12.2,Baccarat,Macau,Tablet,6af95a57-d8e9-4813-bfc6-f977ea0b2413,2020-04-10T21:37:26Z,2020-04-10T11:18:41Z,13,9,4,0,0,1,1.6
33299,322,68.0,32.2,54.4,Poker,Atlantic City,Desktop,190aa61f-29be-46f0-bc3d-ec6b25f83cd1,2024-09-03T06:36:06Z,2024-09-03T09:26:08Z,18,1,17,1,0,1,1.8
47668,538,81.4,48.6,65.1,Slot,Macau,Mobile,0fc82f99-8264-44b7-936d-4583f1cfc012,2022-03-30T09:10:33Z,2022-03-30T10:16:42Z,14,13,1,1,0,1,1.2
12913,262,94.2,46.7,65.9,Poker,Macau,Desktop,72269508-609b-43fa-a412-dae72a6104e8,2022-08-04T21:04:09Z,2022-08-04T04:37:56Z,15,4,11,1,0,1,1.2
29876,447,44.7,36.3,31.3,Slot,Atlantic City,Desktop,cf7a7a36-1d61-4793-8211-0b784d1db985,2020-10-29T10:15:27Z,2020-10-29T10:30:57Z,15,0,15,0,0,1,1.9
34106,775,44.9,35.6,26.9,Blackjack,Monte Carlo,Mobile,ca65bfb1-c307-4240-be5c-5c8d05666957,2022-06-15T23:51:23Z,2022-06-15T11:10:10Z,16,4,12,0,1,1,1.1
50303,417,72.8,26.7,58.2,Poker,Monte Carlo,Tablet,7a4685bd-b313-477b-b6d1-5b62ea53d020,2022-04-30T10:58:48Z,2022-04-30T10:59:10Z,17,3,14,1,0,1,1.7
71136,653,34.3,39.1,20.6,Poker,Monte Carlo,Mobile,d745a867-63ac-4d8f-975c-572b7cafe247,2020-01-27T22:42:11Z,2020-01-27T01:07:17Z,14,0,14,0,1,1,1.7
8124,281,59.9,25.1,47.9,Slot,Atlantic City,Desktop,0f64e80b-6ba1-4543-abc0-7acd8a37dbf6,2023-07-25T09:19:42Z,2023-07-25T10:07:42Z,20,16,4,1,0,1,1.5
32154,981,53.6,53.7,26.8,Roulette,Atlantic City,Desktop,cd0af98e-210d-4a13-bc46-761d5d8cbf31,2021-09-08T03:09:35Z,2021-09-08T06:50:48Z,12,11,1,0,1,1,1.7
30330,740,79.4,42.3,55.6,Roulette,Macau,Mobile,17fc7dbc-91f6-4508-a3af-0aec38800c44,2023-12-21T01:48:38Z,2023-12-21T09:29:00Z,19,7,12,1,1,0,1.7
53580,570,59.4,34.8,47.5,Roulette,Monte Carlo,Tablet,7ba9bfa1-ead4-4298-b9c2-9a9b1c6d9e59,2024-07-29T23:16:25Z,2024-07-29T05:38:30Z,19,16,3,1,1,0,1.4
39458,889,26.2,24.9,15.7,Poker,Macau,Desktop,99505242-78c0-4bdf-9c0b-cdf6ec8bf4ba,2021-11-23T05:39:29Z,2021-11-23T09:28:47Z,13,8,5,0,1,1,1.7
50588,538,27.6,26.8,13.8,Baccarat,Macau,Desktop,7efe4abb-b701-40fb-b3be-ccdfcc8431ae,2025-02-28T23:57:33Z,2025-02-28T03:22:16Z,12,3,9,0,0,1,1.9
86937,846,80.1,17.7,72.1,Blackjack,Macau,Desktop,143d3c9b-4fd8-4942-b99f-767db3278cd5,2023-08-28T02:23:58Z,2023-08-28T07:03:44Z,8,7,1,0,1,1,1.4
53735,253,15.6,8.4,10.9,Poker,Las Vegas,Tablet,89392608-7946-46ed-8324-75bed7dd8a43,2020-06-20T23:38:31Z,2020-06-20T08:48:47Z,11,3,8,1,1,1,1.7
30201,487,89.2,51.3,62.4,Roulette,Monte Carlo,Tablet,449e8bd9-d596-4c53-9443-55f5e96b1b26,2021-12-13T22:31:37Z,2021-12-13T05:27:49Z,19,14,5,0,0,1,1.8
89673,531,45.7,66.9,22.8,Baccarat,Macau,Mobile,9078a959-23e9-4150-8a81-33a08bd3d5bf,2022-06-09T06:45:08Z,2022-06-09T10:31:38Z,18,4,14,0,1,1,1.5
21376,312,88.6,57.8,62.0,Baccarat,Macau,Tablet,ae5db4e3-fd39-4629-aaad-bc9612090963,2020-08-22T10:18:36Z,2020-08-22T10:50:16Z,10,2,8,1,0,0,1.7
31101,420,45.5,19.6,36.4,Poker,Monte Carlo,Desktop,1a9b2bbd-3796-4c82-bf5b-dffc494cd5ee,2020-02-11T07:33:35Z,2020-02-11T10:23:50Z,5,2,3,0,1,0,1.8
64103,683,26.4,20.6,15.8,Slot,Monte Carlo,Desktop,e267c97b-4f7b-4a67-b584-5d262e6371cc,2023-11-01T18:17:39Z,2023-11-01T07:41:35Z,8,3,5,0,1,0,1.5
60501,646,30.7,10.6,24.6,Baccarat,Las Vegas,Desktop,e78dcc8d-6f13-461a-a9fa-24e2d865f6b0,2020-10-24T11:31:24Z,2020-10-24T06:35:59Z,18,4,14,1,0,1,1.2
48282,920,98.2,109.1,49.1,Slot,Macau,Desktop,64640d2d-a94a-4168-80f3-240c03ce8ffc,2025-03-01T04:09:21Z,2025-03-01T06:17:37Z,19,14,5,1,0,1,1.5
60707,42,73.5,15.0,66.1,Slot,Monte Carlo,Mobile,6646bed8-ae75-4150-bfc6-1b1ae089cefe,2021-10-25T09:54:13Z,2021-10-25T10:15:55Z,19,18,1,1,0,0,1.2
42081,912,20.7,6.1,18.6,Roulette,Atlantic City,Tablet,9e875e91-3b7d-4b97-ad8f-419eb240ebf9,2024-06-17T05:00:02Z,2024-06-17T07:22:33Z,18,6,12,0,1,1,1.4
23990,188,24.7,27.5,14.8,Slot,Las Vegas,Mobile,4cd0bb7a-09a3-4e42-b541-454c174c0f74,2021-09-12T10:52:09Z,2021-09-12T10:59:46Z,18,5,13,0,0,1,1.4
54258,167,91.1,17.0,82.0,Baccarat,Las Vegas,Desktop,9df25740-11e8-4323-a93a-ba274be85ee6,2024-04-24T04:13:14Z,2024-04-24T11:10:58Z,18,4,14,0,1,0,1.4
17613,121,14.0,7.1,11.2,Baccarat,Macau,Mobile,085b80c1-2717-4d7d-9851-20cc7fb484a3,2024-03-22T20:14:03Z,2024-03-22T08:01:16Z,20,7,13,0,0,1,1.7
8135,787,73.0,33.7,58.4,Baccarat,Macau,Tablet,ac9ca1a8-98cb-43c6-ba7c-eaddab478dde,2020-12-10T21:00:46Z,2020-12-10T23:47:14Z,14,1,13,1,1,1,1.3
54415,679,82.8,29.5,66.2,Poker,Las Vegas,Desktop,408327c0-bf44-4a37-8684-afbf369bfb0f,2023-05-21T07:14:25Z,2023-05-21T10:23:34Z,13,0,13,0,1,0,1.2
34207,628,68.7,49.8,41.2,Roulette,Atlantic City,Mobile,cf1ca261-c795-4d97-ab6d-d4f4d7999258,2024-02-01T08:37:16Z,2024-02-01T09:02:52Z,18,11,7,0,1,1,1.8
83742,291,56.9,27.4,39.8,Baccarat,Macau,Mobile,dcf0ef4e-f0ab-4f2e-8937-49135df935e7,2021-06-27T15:51:22Z,2021-06-27T03:59:41Z,5,2,3,0,0,0,1.5
73101,907,67.6,51.3,40.6,Roulette,Monte Carlo,Mobile,503be24a-9834-4cbc-bde5-93ec5e5aeb5a,2023-12-13T01:50:12Z,2023-12-13T02:04:02Z,9,5,4,0,1,1,1.8
38481,278,66.2,49.9,46.3,Blackjack,Atlantic City,Desktop,d3e88501-944f-4c46-be2d-e8c4db8c47f4,2023-03-19T07:18:55Z,2023-03-19T08:17:33Z,7,1,6,1,0,1,1.7
47786,840,49.5,45.1,29.7,Roulette,Atlantic City,Tablet,ee0e490a-289a-4073-97b5-aec92703b56e,2021-03-24T23:19:25Z,2021-03-24T04:42:06Z,7,1,6,1,1,1,1.6
901,652,34.0,12.1,27.2,Poker,Macau,Tablet,58fd0652-bbd2-46de-a424-6f6b278b7c1b,2022-12-30T10:30:26Z,2022-12-30T10:55:41Z,16,13,3,0,1,1,1.1
45589,930,38.7,19.2,27.1,Blackjack,Las Vegas,Desktop,5f9bc5b7-0d48-42ed-b57f-cfffad71f0b5,2023-11-17T08:22:40Z,2023-11-17T08:38:21Z,20,4,16,0,0,0,1.2
86009,562,89.5,70.2,53.7,Baccarat,Monte Carlo,Mobile,2f6d25a6-a68e-4c57-ac88-38ec40b9f953,2023-06-13T20:57:59Z,2023-06-13T23:57:28Z,7,4,3,1,0,1,1.6
17504,621,93.8,138.1,46.9,Baccarat,Atlantic City,Desktop,7addbb84-aa6b-4687-a08e-7c068806a895,2023-07-13T10:32:25Z,2023-07-13T11:00:04Z,17,9,8,0,1,0,1.3
94687,526,22.8,22.3,13.7,Baccarat,Macau,Desktop,fedf4b8f-2931-4049-8dc1-6b6a3897b326,2024-01-17T03:34:37Z,2024-01-17T09:35:51Z,6,5,1,1,1,0,1.3
73464,221,43.3,7.9,39.0,Blackjack,Las Vegas,Desktop,25292246-aeff-4656-800b-ac91d85a5165,2022-02-12T07:15:36Z,2022-02-12T09:29:54Z,8,2,6,0,0,1,1.5
27437,489,17.0,9.9,13.6,Roulette,Atlantic City,Tablet,9244987f-5e13-47d0-a318-b45d514d2c13,2025-01-10T12:00:32Z,2025-01-10T16:26:12Z,11,7,4,0,0,0,1.9
67713,714,28.5,25.3,20.0,Blackjack,Atlantic City,Desktop,bdaffc88-5af0-4c87-83d1-335ca8bcc25f,2022-09-22T19:24:42Z,2022-09-22T23:05:45Z,5,1,4,0,0,1,1.7
71074,842,26.0,23.4,13.0,Baccarat,Monte Carlo,Tablet,d64c13e1-3cd6-44a1-86b9-e1fd960c5de2,2022-01-07T18:24:13Z,2022-01-07T00:59:20Z,15,15,0,1,0,1,1.6
33096,598,74.0,15.6,66.6,Slot,Monte Carlo,Mobile,57249159-b5c0-454a-9c94-56126cd787d2,2021-09-05T18:20:30Z,2021-09-05T05:29:38Z,13,1,12,1,0,0,1.0
72125,268,63.6,60.7,31.8,Poker,Macau,Desktop,45d1c410-8a08-42c4-9aa0-fec187466b45,2020-08-23T20:36:10Z,2020-08-23T02:52:49Z,19,8,11,0,0,1,1.3
36158,393,49.5,46.7,29.7,Slot,Atlantic City,Tablet,80fb7af8-dac8-4cf6-924e-388bf2e79358,2022-01-20T07:37:43Z,2022-01-20T09:52:14Z,11,10,1,1,0,0,1.7
14511,103,77.9,52.8,54.5,Slot,Macau,Mobile,c3299823-2d72-460e-9899-46b68d1f1c4d,2023-10-05T12:46:48Z,2023-10-05T20:01:27Z,14,13,1,0,0,0,1.1
39342,244,29.4,10.0,23.5,Roulette,Las Vegas,Mobile,b9809756-e367-4605-9323-8231d2c64147,2024-07-08T07:36:23Z,2024-07-08T09:03:02Z,19,13,6,1,0,0,1.7
12377,68,74.6,101.9,37.3,Slot,Macau,Desktop,bdd2f8ad-2c78-41db-a7c6-6db5e278be4f,2022-08-13T13:29:46Z,2022-08-13T16:57:13Z,20,11,9,1,1,1,1.5
65617,808,24.4,3.7,22.0,Baccarat,Macau,Tablet,c661a6da-e50d-41ec-ba5c-d6ead38ecb05,2024-11-08T23:57:29Z,2024-11-08T04:54:42Z,7,5,2,0,1,1,1.3
41653,600,54.2,47.4,32.5,Slot,Macau,Desktop,057101e1-5222-4b43-8f55-e7031457d214,2023-03-12T20:26:01Z,2023-03-12T11:14:31Z,6,2,4,1,1,1,1.5
16010,791,25.0,12.8,20.0,Baccarat,Macau,Tablet,020e7a95-67a7-492a-b4b8-826e5834c7ca,2024-07-11T23:00:33Z,2024-07-11T04:12:27Z,20,4,16,0,0,0,1.3
4479,984,95.3,77.7,57.2,Slot,Monte Carlo,Mobile,ba4b2fae-5e93-46f4-9953-95aa0d9dfb0a,2021-01-23T04:20:19Z,2021-01-23T05:07:53Z,15,11,4,0,1,0,1.1
1230,525,20.4,22.6,12.2,Slot,Monte Carlo,Desktop,2ae8c531-6eb8-4d90-924d-b391f0a676ff,2023-10-31T20:02:43Z,2023-10-31T09:26:50Z,14,14,0,1,1,1,1.8
32502,372,54.3,28.6,38.0,Slot,Atlantic City,Mobile,20728ae1-6da5-485f-8a6a-e061bd5d962a,2023-01-19T20:41:21Z,2023-01-19T23:03:19Z,10,8,2,1,1,0,1.7
9663,113,82.7,48.6,66.2,Roulette,Monte Carlo,Desktop,cccfdf69-d15e-4935-91ae-729774025cee,2022-07-27T02:57:27Z,2022-07-27T11:18:33Z,11,7,4,0,0,0,1.3
65024,995,31.7,15.4,22.2,Blackjack,Las Vegas,Mobile,c500f78b-34e0-4b1b-9b16-28d47aef9b66,2023-12-31T06:43:30Z,2023-12-31T09:59:18Z,15,12,3,1,0,0,1.2
42926,126,57.0,21.8,45.6,Roulette,Atlantic City,Desktop,566cfbd0-c0c0-4110-b95d-91281c2882a9,2021-11-10T17:07:43Z,2021-11-10T01:07:32Z,10,7,3,0,1,0,1.3
41774,798,78.6,57.6,55.0,Blackjack,Macau,Tablet,57f91d71-f9f4-4467-9729-4c2d35693c4a,2020-12-25T14:16:02Z,2020-12-25T08:13:49Z,6,4,2,0,0,1,1.3
48402,350,18.3,10.6,14.6,Baccarat,Las Vegas,Desktop,34698ff1-70d5-4f05-8f0e-560910c966d5,2021-07-23T03:30:43Z,2021-07-23T06:58:10Z,11,9,2,1,1,1,1.9
18429,381,89.6,102.9,53.8,Blackjack,Monte Carlo,Desktop,5c9949b7-0807-4f5a-bba6-5c0471d46c89,2022-10-05T13:08:31Z,2022-10-05T15:56:33Z,15,6,9,0,1,1,1.2
79079,701,35.9,21.7,21.5,Poker,Las Vegas,Tablet,9d3b4f03-4bd4-4818-b82a-b75292bbfbd7,2020-03-14T17:16:53Z,2020-03-14T18:18:18Z,5,2,3,0,0,1,1.4
40703,845,64.5,31.2,51.6,Slot,Monte Carlo,Tablet,3da1317a-a6b7-467d-9ea5-ae8c6f383fee,2023-12-21T08:56:42Z,2023-12-21T09:12:05Z,17,1,16,0,0,0,1.3
47980,65,73.0,20.0,65.7,Poker,Macau,Desktop,7ea812bd-9bb4-45fe-a7c7-2bf493e98bc7,2020-11-07T08:10:56Z,2020-11-07T10:55:03Z,14,7,7,1,0,0,1.7
6924,167,23.8,28.2,11.9,Roulette,Atlantic City,Desktop,665755ed-08e5-4002-b7a7-fdacc08c75c9,2020-10-24T13:18:06Z,2020-10-24T17:21:10Z,14,9,5,1,1,1,1.9
80667,418,94.0,128.9,47.0,Baccarat,Macau,Mobile,bf399fdb-533f-489a-a8ac-e2c7f99d0efc,2021-05-25T19:07:05Z,2021-05-25T19:25:09Z,17,14,3,0,0,0,1.1
87131,325,74.6,59.2,44.8,Poker,Monte Carlo,Desktop,90c7df48-33de-4484-aaaf-3433cf8a058f,2024-08-10T03:48:40Z,2024-08-10T08:58:59Z,10,2,8,1,0,0,1.1
75281,394,67.1,61.5,40.3,Blackjack,Monte Carlo,Desktop,772341f7-1a32-4494-9d57-a1d3ab87c0b1,2022-06-27T20:40:55Z,2022-06-27T21:29:26Z,12,11,1,0,0,1,1.8
25118,817,33.8,23.2,23.7,Slot,Macau,Desktop,a098bb00-b452-4ef6-98ed-b907f55517c2,2025-02-20T06:00:11Z,2025-02-20T08:00:56Z,17,16,1,1,1,1,1.7
39097,492,73.6,26.3,58.9,Poker,Macau,Tablet,1eb45fbd-cafe-4c3c-ab21-845c1f98a06a,2024-09-11T17:16:30Z,2024-09-11T19:05:12Z,15,1,14,1,1,1,1.2
47283,701,12.8,5.7,10.2,Roulette,Atlantic City,Tablet,a9884577-0fe2-48ef-94ee-6e3a4ae1e408,2023-01-18T11:55:33Z,2023-01-18T02:16:07Z,13,10,3,1,1,1,1.1
36526,135,99.9,98.7,49.9,Slot,Las Vegas,Tablet,dc679e8d-d6ab-469f-965b-96c739a42601,2020-07-12T16:18:52Z,2020-07-12T09:00:58Z,20,2,18,0,1,1,1.2
28246,969,38.6,15.9,30.9,Baccarat,Macau,Tablet,61579051-db26-47e8-877c-7b36309bbf13,2024-10-08T06:00:03Z,2024-10-08T07:59:53Z,11,10,1,0,1,0,2.0
84646,247,48.7,33.7,34.1,Slot,Las Vegas,Tablet,bb80309c-afaa-4261-98a5-df7695cfb992,2020-11-13T16:18:17Z,2020-11-13T10:19:15Z,6,6,0,0,1,0,1.9
10208,312,81.5,68.4,48.9,Slot,Monte Carlo,Mobile,765b666a-ddc4-4fe3-a98d-a6f8af358eed,2021-01-27T13:10:51Z,2021-01-27T19:12:18Z,6,5,1,0,1,1,1.2
92908,875,90.6,26.4,81.5,Blackjack,Las Vegas,Desktop,fba84d43-ca61-4fcf-8828-4022ff4f7ca9,2020-04-25T11:17:01Z,2020-04-25T11:18:00Z,16,2,14,0,1,0,1.4
72105,303,35.7,38.1,21.4,Baccarat,Atlantic City,Desktop,75a5e4c2-8a03-4a31-8981-5710672c7888,2022-10-06T13:33:31Z,2022-10-06T17:46:49Z,12,1,11,0,1,0,1.0
16835,28,91.9,74.6,45.9,Baccarat,Macau,Tablet,0d1c48ba-5e68-4b44-a36f-6a4ea6c0ab4c,2021-08-24T07:03:41Z,2021-08-24T09:52:56Z,15,8,7,0,1,0,1.5
27637,874,80.9,83.9,48.5,Baccarat,Las Vegas,Tablet,320d3a08-ab2f-4454-8fa6-ba6b35c15eaa,2024-02-29T11:05:39Z,2024-02-29T11:18:12Z,14,12,2,1,1,1,1.8
57024,963,87.0,22.6,78.3,Baccarat,Macau,Desktop,f6427ee2-9232-438c-b007-acd8b841550a,2023-05-04T18:27:19Z,2023-05-04T19:52:23Z,17,16,1,1,1,0,1.2
5520,374,33.5,16.7,23.5,Roulette,Macau,Desktop,a8308e9d-d590-4da7-80be-ef5a142abe38,2023-08-14T00:01:16Z,2023-08-14T07:15:15Z,5,5,0,0,0,1,2.0
32875,279,34.3,23.9,20.6,Slot,Atlantic City,Mobile,28f3a412-ad0c-4bc0-85c7-5f6027e3c394,2021-11-14T01:52:58Z,2021-11-14T07:04:15Z,6,3,3,1,0,0,1.7
90585,864,97.9,44.6,68.5,Blackjack,Macau,Mobile,cc11feae-3eb0-4783-9f70-55ebfab944f2,2023-01-20T21:41:02Z,2023-01-20T23:25:04Z,16,1,15,0,1,1,1.9
41057,330,18.9,5.7,15.1,Roulette,Macau,Tablet,a152bb9c-b847-4a11-b9df-8f4a3a06a1cc,2020-05-07T05:59:58Z,2020-05-07T07:51:49Z,10,7,3,0,1,1,1.3
1369,48,81.0,30.4,64.8,Blackjack,Las Vegas,Tablet,a9c4a658-8a0d-4bc4-9d0e-83981376e140,2022-04-08T01:32:59Z,2022-04-08T10:49:25Z,11,10,1,1,1,0,1.5
73988,307,52.1,19.6,41.7,Baccarat,Atlantic City,Tablet,c3e14fdd-4e94-4f78-9d8d-5e37f989f927,2024-12-06T19:32:00Z,2024-12-06T01:41:17Z,8,8,0,0,0,0,1.3
50147,384,72.5,12.2,65.3,Poker,Las Vegas,Mobile,af20d9b7-017b-4cc0-be27-fb0b5d3954cf,2021-09-29T03:47:08Z,2021-09-29T09:14:08Z,14,1,13,1,0,0,1.5
29236,941,25.6,21.9,15.4,Blackjack,Macau,Desktop,7d23f202-d578-44e7-bf2e-4086d98abea9,2024-03-24T23:49:44Z,2024-03-24T05:38:47Z,6,6,0,0,0,1,1.2
42201,701,71.9,58.4,50.3,Blackjack,Monte Carlo,Tablet,da2291dd-3288-4f22-b24a-816ded250d67,2021-07-09T17:44:05Z,2021-07-09T06:12:57Z,13,12,1,1,0,1,1.1
62005,188,76.0,47.4,53.2,Poker,Las Vegas,Mobile,8b6d9a9b-f16f-421c-8644-052a1c644243,2022-12-26T16:32:47Z,2022-12-26T08:50:55Z,15,9,6,0,1,0,1.4
8667,157,16.7,10.0,11.7,Slot,Monte Carlo,Tablet,faa00d19-07a2-446c-8573-450802f05d9e,2020-02-26T05:43:21Z,2020-02-26T06:37:17Z,7,2,5,1,1,1,1.7
75649,786,17.0,10.2,13.6,Roulette,Atlantic City,Desktop,b89d6ea7-cc7a-4abe-8b6f-3dcdd35e4eef,2024-07-10T19:53:31Z,2024-07-10T21:37:30Z,15,2,13,0,0,1,1.6
18871,307,79.0,100.1,39.5,Roulette,Las Vegas,Mobile,d81574ff-e665-4a10-bab3-3ab489aa3312,2020-07-05T10:15:49Z,2020-07-05T10:19:49Z,6,3,3,0,0,0,1.4
60513,909,16.8,10.2,13.4,Slot,Atlantic City,Desktop,2bbb4a3e-d952-4630-a25c-f5a1c56243b0,2022-09-16T19:45:50Z,2022-09-16T23:35:46Z,7,3,4,1,0,0,1.0
84255,47,99.2,133.0,49.6,Baccarat,Macau,Desktop,40848f72-5ce4-4769-ac38-6e3b503562d1,2020-02-11T01:18:07Z,2020-02-11T10:35:21Z,16,5,11,0,1,0,1.6
93546,155,74.2,62.0,44.5,Roulette,Macau,Tablet,b39c87b6-1504-4581-85bf-9cd63b991716,2024-10-27T21:15:03Z,2024-10-27T01:20:29Z,18,6,12,1,1,0,1.2
62679,92,20.9,11.9,16.7,Blackjack,Monte Carlo,Desktop,82256f02-1ea1-4690-9f5f-f257ae52afb4,2022-02-26T19:40:31Z,2022-02-26T04:05:48Z,12,9,3,1,1,0,1.1
3121,239,60.7,12.1,54.6,Baccarat,Macau,Desktop,e4e423a6-2506-4ebf-95df-65916974ddb7,2023-07-23T21:34:38Z,2023-07-23T07:57:41Z,7,6,1,0,1,1,1.3
21071,946,20.4,17.0,12.2,Blackjack,Atlantic City,Desktop,e98f65ae-d7e2-4e26-bbae-6735cfadc8f0,2022-09-20T14:17:32Z,2022-09-20T21:59:09Z,14,10,4,1,1,1,1.3
394,141,90.7,33.6,72.6,Roulette,Monte Carlo,Mobile,ccc57942-6c3d-4f59-a28b-4fb374e90c0c,2021-10-25T23:15:03Z,2021-10-25T07:13:43Z,13,7,6,1,0,0,1.2
83894,771,48.8,36.5,34.2,Roulette,Monte Carlo,Mobile,1ceb5d06-d10c-4fc0-95e1-6e1cccbcbaba,2022-04-25T08:17:37Z,2022-04-25T11:11:31Z,17,14,3,0,1,0,1.5
80089,153,10.1,8.3,6.1,Baccarat,Monte Carlo,Desktop,8bd485a0-f0a3-4295-83f0-dacd1ea4ae7f,2021-01-14T01:09:48Z,2021-01-14T05:50:08Z,13,10,3,0,1,0,1.3
88668,288,73.5,47.6,44.1,Baccarat,Macau,Desktop,1ed9e36a-1eed-4876-91b3-30e91857116a,2021-04-02T12:03:02Z,2021-04-02T12:33:13Z,8,4,4,0,1,1,1.5
18045,8,99.3,113.0,59.6,Baccarat,Atlantic City,Desktop,514691d4-888d-42e0-801c-bd081c0e95aa,2021-02-06T10:39:38Z,2021-02-06T11:04:43Z,7,7,0,1,0,0,1.9
27484,560,64.9,52.4,45.4,Poker,Las Vegas,Mobile,3a81e2c3-b382-4bb0-a4df-ab2139164b07,2022-05-22T18:09:00Z,2022-05-22T03:33:32Z,11,1,10,1,0,1,1.5
92340,199,76.3,17.1,68.7,Baccarat,Macau,Desktop,d7407d1c-69d2-4d44-8ace-ce153cba81ae,2022-08-05T05:23:09Z,2022-08-05T10:03:41Z,20,19,1,1,0,0,1.9
88142,801,27.4,22.6,16.4,Poker,Atlantic City,Tablet,8836b326-55d9-4016-9084-66fb36696bcd,2020-10-04T11:36:09Z,2020-10-04T14:57:09Z,16,9,7,1,0,1,2.0
97505,115,14.5,21.2,7.3,Roulette,Monte Carlo,Desktop,ffed9d3a-dbff-47a1-84de-3e057d35edf9,2023-05-08T01:43:21Z,2023-05-08T06:54:11Z,20,5,15,1,1,1,1.4
56783,512,61.3,11.1,55.2,Poker,Atlantic City,Desktop,7cc121d7-5511-4743-8b85-252c084e6b1b,2023-01-21T00:12:36Z,2023-01-21T02:35:40Z,20,16,4,0,1,1,1.7
53963,91,69.7,58.9,48.8,Poker,Macau,Mobile,9ab4d24e-2519-49af-b8e9-f0949e0bf51a,2021-01-28T11:57:30Z,2021-01-28T00:20:48Z,15,10,5,0,1,1,1.7
15985,77,22.6,12.8,15.8,Poker,Macau,Tablet,9d925812-0f7c-4a9a-bed5-6bd782f7cdc2,2022-01-10T04:05:00Z,2022-01-10T09:28:32Z,13,11,2,0,1,1,1.0
6657,116,45.7,20.3,36.6,Blackjack,Macau,Desktop,29169cc1-c274-46fd-891b-fcfa088e932e,2021-03-12T07:40:34Z,2021-03-12T08:44:30Z,18,2,16,0,1,1,1.7
46121,280,65.3,48.4,39.2,Poker,Macau,Tablet,a883ffd4-8bc6-4ca1-96f7-4790c03c9017,2020-07-20T07:42:05Z,2020-07-20T07:44:07Z,5,3,2,0,1,1,1.2
8478,238,16.5,15.4,8.3,Slot,Las Vegas,Desktop,806c3227-ade9-459c-9210-c75fa837f4fc,2023-06-18T07:34:09Z,2023-06-18T08:26:33Z,10,7,3,1,0,1,1.3
90822,841,82.4,86.7,41.2,Blackjack,Las Vegas,Mobile,313839b6-e229-4544-8dc2-939404dc188d,2021-11-13T19:40:55Z,2021-11-13T07:06:30Z,13,11,2,0,0,1,1.9
75606,852,68.7,23.6,55.0,Poker,Monte Carlo,Mobile,605a4107-19da-41ab-b18c-e07d06578058,2022-06-27T11:35:18Z,2022-06-27T05:51:28Z,9,6,3,0,0,0,1.8
